highest_market_value_in_eur,Age,PrgC,npxG+xAG,G+A,xAG,Ast,PrgP,Starts,90s,Min,PrgR,Rk,G-PK,Gls,market_value_in_eur
0.08307863295359823,0.33333333333333326,0.03048780487804878,0.07555555555555556,0.0,0.0273972602739726,0.0,0.040955631399317405,0.14285714285714285,0.14739884393063582,0.14845758354755784,0.05991735537190083,0.6325724319578578,0.0,0.0,4000000.0
0.044178938594053904,0.5416666666666667,0.21951219512195122,0.34222222222222226,0.11538461538461539,0.11643835616438356,0.18181818181818182,0.06484641638225257,0.4857142857142857,0.5057803468208092,0.5051413881748071,0.21694214876033058,0.6330114135206322,0.058823529411764705,0.05263157894736842,2000000.0
0.027507641011392057,0.6666666666666667,0.042682926829268296,0.04,0.038461538461538464,0.0136986301369863,0.09090909090909091,0.08873720136518772,0.17142857142857143,0.2138728323699422,0.2127249357326478,0.022727272727272728,0.6347673397717296,0.0,0.0,600000.0
0.1386496248958044,0.08333333333333337,0.12195121951219512,0.044444444444444446,0.038461538461538464,0.0410958904109589,0.0,0.3310580204778157,0.6571428571428571,0.638728323699422,0.6378534704370179,0.028925619834710745,0.6360842844600527,0.058823529411764705,0.05263157894736842,25000000.0
0.03862183939983329,0.16666666666666674,0.08536585365853659,0.08444444444444445,0.07692307692307693,0.02054794520547945,0.0,0.05460750853242321,0.08571428571428572,0.1329479768786127,0.13174807197943444,0.08471074380165289,0.636523266022827,0.11764705882352941,0.10526315789473684,5000000.0
0.01639344262295082,0.08333333333333337,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0028901734104046246,0.002570694087403599,0.006198347107438017,0.6374012291483758,0.0,0.0,3000000.0
0.01639344262295082,0.33333333333333326,0.18902439024390244,0.40888888888888886,0.46153846153846156,0.1095890410958904,0.2727272727272727,0.08191126279863481,0.5714285714285714,0.569364161849711,0.5690874035989716,0.24173553719008264,0.6395961369622476,0.5294117647058824,0.47368421052631576,3000000.0
0.08307863295359823,0.25,0.5,0.4355555555555556,0.42307692307692313,0.4383561643835616,0.5454545454545454,0.6552901023890785,0.8857142857142857,0.8583815028901733,0.8595758354755783,0.16942148760330578,0.6400351185250219,0.29411764705882354,0.2631578947368421,15000000.0
0.4720755765490414,0.25,0.7378048780487805,0.68,0.7307692307692308,0.4383561643835616,0.6363636363636364,0.3583617747440273,0.7142857142857143,0.6936416184971098,0.6940874035989716,0.43388429752066116,0.6417910447761195,0.7058823529411764,0.631578947368421,80000000.0
0.05529313698249514,0.5,0.17073170731707318,0.14222222222222222,0.23076923076923078,0.0958904109589041,0.09090909090909091,0.5358361774744027,0.7999999999999999,0.7716763005780346,0.7731362467866323,0.08057851239669422,0.6439859525899913,0.29411764705882354,0.2631578947368421,4000000.0
0.3887190886357321,0.41666666666666674,0.21951219512195122,0.1288888888888889,0.15384615384615385,0.13013698630136986,0.2727272727272727,0.26621160409556316,0.45714285714285713,0.38439306358381503,0.38303341902313626,0.16115702479338845,0.646180860403863,0.058823529411764705,0.05263157894736842,25000000.0
0.003612114476243401,0.08333333333333337,0.024390243902439025,0.013333333333333334,0.0,0.02054794520547945,0.0,0.04436860068259386,0.05714285714285714,0.0838150289017341,0.08290488431876605,0.012396694214876033,0.6466198419666375,0.0,0.0,700000.0
0.08307863295359823,0.5,0.024390243902439025,0.02666666666666667,0.038461538461538464,0.02054794520547945,0.09090909090909091,0.12969283276450513,0.42857142857142855,0.3583815028901734,0.3589331619537275,0.01652892561983471,0.6474978050921861,0.0,0.0,10000000.0
0.010836343428730204,0.16666666666666674,0.006097560975609756,0.05333333333333334,0.0,0.0684931506849315,0.0,0.017064846416382253,0.0,0.040462427745664734,0.039203084832904876,0.030991735537190084,0.6483757682177349,0.0,0.0,2000000.0
0.027507641011392057,0.7083333333333333,0.12195121951219512,0.14666666666666667,0.2692307692307693,0.07534246575342465,0.09090909090909091,0.06825938566552901,0.37142857142857144,0.39306358381502887,0.39203084832904883,0.14462809917355374,0.6505706760316067,0.29411764705882354,0.3157894736842105,2000000.0
0.05529313698249514,0.125,0.12195121951219512,0.07555555555555556,0.11538461538461539,0.06164383561643835,0.18181818181818182,0.41979522184300344,0.6,0.6069364161849711,0.6070051413881747,0.08884297520661158,0.6510096575943811,0.058823529411764705,0.05263157894736842,10000000.0
0.1386496248958044,0.45833333333333326,0.12195121951219512,0.2088888888888889,0.19230769230769232,0.1506849315068493,0.0,0.45051194539249145,0.9714285714285714,0.9566473988439307,0.957904884318766,0.05371900826446281,0.6518876207199298,0.29411764705882354,0.2631578947368421,15000000.0
0.00972492358988608,0.25,0.07317073170731708,0.08,0.0,0.0547945205479452,0.0,0.17406143344709898,0.37142857142857144,0.3497109826589595,0.3499357326478149,0.045454545454545456,0.6527655838454786,0.0,0.0,1200000.0
0.0002778549597110309,0.29166666666666674,0.0,0.013333333333333334,0.0,0.00684931506849315,0.0,0.0034129692832764505,0.0,0.008670520231213872,0.007390745501285347,0.008264462809917356,0.6532045654082529,0.0,0.0,100000.0
0.024729091414281746,0.20833333333333337,0.03658536585365854,0.035555555555555556,0.07692307692307693,0.0136986301369863,0.09090909090909091,0.013651877133105802,0.0,0.07514450867052024,0.07615681233933161,0.045454545454545456,0.6540825285338017,0.058823529411764705,0.05263157894736842,3500000.0
0.09419283134203947,0.20833333333333337,0.04878048780487805,0.07555555555555556,0.038461538461538464,0.0821917808219178,0.09090909090909091,0.020477815699658702,0.08571428571428572,0.10404624277456648,0.10282776349614395,0.08057851239669422,0.6553994732221247,0.0,0.0,15000000.0
0.08307863295359823,0.45833333333333326,0.16463414634146342,0.07555555555555556,0.038461538461538464,0.0547945205479452,0.0,0.23890784982935154,0.6285714285714286,0.5982658959537572,0.5973650385604112,0.06611570247933884,0.6584723441615452,0.058823529411764705,0.05263157894736842,3500000.0
0.22200611280911367,0.5416666666666667,0.06707317073170732,0.07555555555555556,0.0,0.04794520547945205,0.0,0.11262798634812286,0.34285714285714286,0.2976878612716763,0.2962724935732648,0.07851239669421488,0.6589113257243197,0.0,0.0,12000000.0
0.05529313698249514,0.33333333333333326,0.1951219512195122,0.19555555555555557,0.19230769230769232,0.13013698630136986,0.09090909090909091,0.21160409556313994,0.5142857142857142,0.5115606936416185,0.5128534704370179,0.16942148760330578,0.6606672519754171,0.23529411764705882,0.21052631578947367,10000000.0
0.0013892747985551543,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005780346820809249,0.005141388174807198,0.0,0.6611062335381914,0.0,0.0,300000.0
0.2775771047513198,0.41666666666666674,0.16463414634146342,0.22222222222222224,0.15384615384615385,0.19863013698630136,0.2727272727272727,0.2901023890784983,0.37142857142857144,0.30346820809248554,0.304305912596401,0.11570247933884298,0.6633011413520632,0.058823529411764705,0.05263157894736842,18000000.0
0.21089191442067243,0.45833333333333326,0.25609756097560976,0.06666666666666667,0.07692307692307693,0.06164383561643835,0.09090909090909091,0.5187713310580205,0.8571428571428571,0.8843930635838151,0.8839974293059125,0.07024793388429752,0.6637401229148376,0.058823529411764705,0.05263157894736842,38000000.0
0.19422061683801056,0.33333333333333326,0.1402439024390244,0.1288888888888889,0.038461538461538464,0.1095890410958904,0.09090909090909091,0.41979522184300344,0.7428571428571429,0.708092485549133,0.7095115681233932,0.05991735537190083,0.664179104477612,0.0,0.0,30000000.0
0.12197832731314255,0.33333333333333326,0.12804878048780488,0.29333333333333333,0.19230769230769232,0.22602739726027396,0.36363636363636365,0.3822525597269625,0.7714285714285714,0.7803468208092486,0.7798843187660668,0.21487603305785125,0.6668129938542582,0.058823529411764705,0.05263157894736842,22000000.0
0.16643512086690748,0.33333333333333326,0.4329268292682927,0.5688888888888889,0.6538461538461539,0.4246575342465753,0.36363636363636365,0.2491467576791809,0.5714285714285714,0.523121387283237,0.5241002570694087,0.3553719008264463,0.6672519754170325,0.5882352941176471,0.6842105263157894,30000000.0
0.15532092247846627,0.41666666666666674,0.31097560975609756,0.4,0.38461538461538464,0.3082191780821918,0.4545454545454546,0.2627986348122867,0.7142857142857143,0.638728323699422,0.6381748071979434,0.2128099173553719,0.6681299385425813,0.29411764705882354,0.2631578947368421,4000000.0
0.06640733537093638,0.41666666666666674,0.08536585365853659,0.09777777777777778,0.11538461538461539,0.0821917808219178,0.18181818181818182,0.2901023890784983,0.3142857142857143,0.3583815028901734,0.35957583547557836,0.08057851239669422,0.6703248463564531,0.058823529411764705,0.05263157894736842,4000000.0
0.004723534315087524,0.8333333333333333,0.07926829268292683,0.14222222222222222,0.11538461538461539,0.1095890410958904,0.18181818181818182,0.2832764505119454,0.7999999999999999,0.7861271676300577,0.7869537275064267,0.07851239669421488,0.6712028094820018,0.058823529411764705,0.05263157894736842,500000.0
0.02195054181717144,0.5416666666666667,0.11585365853658537,0.10666666666666667,0.038461538461538464,0.0410958904109589,0.0,0.08873720136518772,0.34285714285714286,0.4104046242774566,0.4103470437017995,0.09917355371900827,0.6738366988586479,0.058823529411764705,0.05263157894736842,2800000.0
0.24979160878021675,0.41666666666666674,0.524390243902439,0.35111111111111115,0.23076923076923078,0.22602739726027396,0.2727272727272727,0.16723549488054607,0.5714285714285714,0.5144508670520231,0.515102827763496,0.3925619834710744,0.6742756804214224,0.11764705882352941,0.15789473684210525,28000000.0
0.008057793831619895,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005780346820809249,0.005141388174807198,0.0,0.6747146619841967,0.0,0.0,1500000.0
0.044178938594053904,0.29166666666666674,0.03048780487804878,0.035555555555555556,0.0,0.0136986301369863,0.0,0.06825938566552901,0.08571428571428572,0.09248554913294799,0.09318766066838045,0.012396694214876033,0.675153643546971,0.0,0.0,7000000.0
0.05529313698249514,0.75,0.24390243902439024,0.3644444444444444,0.2692307692307693,0.1095890410958904,0.0,0.051194539249146756,0.3142857142857143,0.3901734104046243,0.38881748071979433,0.19008264462809918,0.6764705882352942,0.4117647058823529,0.3684210526315789,4000000.0
0.21089191442067243,0.33333333333333326,0.2621951219512195,0.28,0.34615384615384615,0.2602739726027397,0.4545454545454546,0.447098976109215,0.8571428571428571,0.8554913294797688,0.8547557840616965,0.06404958677685951,0.6773485513608429,0.23529411764705882,0.21052631578947367,35000000.0
0.5554320644623507,0.5416666666666667,0.14634146341463417,0.40444444444444444,0.42307692307692313,0.2602739726027397,0.4545454545454546,0.11604095563139932,0.42857142857142855,0.4219653179190751,0.4209511568123393,0.2768595041322314,0.6777875329236173,0.23529411764705882,0.3157894736842105,40000000.0
0.008057793831619895,0.625,0.0975609756097561,0.06222222222222222,0.0,0.06164383561643835,0.0,0.13651877133105803,0.2857142857142857,0.3208092485549133,0.32005141388174807,0.06404958677685951,0.6821773485513609,0.0,0.0,1000000.0
0.01639344262295082,0.41666666666666674,0.03048780487804878,0.008888888888888889,0.0,0.0,0.0,0.013651877133105802,0.02857142857142857,0.05202312138728324,0.05269922879177377,0.028925619834710745,0.6826163301141353,0.0,0.0,1500000.0
0.05529313698249514,0.5416666666666667,0.10975609756097561,0.12444444444444444,0.038461538461538464,0.13013698630136986,0.09090909090909091,0.020477815699658702,0.11428571428571428,0.12427745664739884,0.12403598971722364,0.06404958677685951,0.6839332748024584,0.0,0.0,4000000.0
0.33314809669352596,0.375,0.4207317073170732,0.6755555555555556,0.7307692307692308,0.6301369863013698,0.8181818181818182,0.49146757679180886,0.7428571428571429,0.7254335260115607,0.7242930591259639,0.2892561983471075,0.6843722563652327,0.5294117647058824,0.5263157894736842,55000000.0
0.15532092247846627,0.16666666666666674,0.1402439024390244,0.04888888888888889,0.038461538461538464,0.02054794520547945,0.0,0.07167235494880546,0.11428571428571428,0.12138728323699423,0.12210796915167094,0.121900826446281,0.684811237928007,0.058823529411764705,0.05263157894736842,28000000.0
0.002500694637399278,0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.010238907849829351,0.0,0.02601156069364162,0.026028277634961437,0.002066115702479339,0.6861281826163301,0.0,0.0,500000.0
0.046957488191164215,0.33333333333333326,0.042682926829268296,0.04,0.0,0.03424657534246575,0.0,0.16723549488054607,0.3142857142857143,0.2774566473988439,0.27763496143958866,0.026859504132231406,0.6865671641791045,0.0,0.0,7500000.0
0.010836343428730204,0.29166666666666674,0.17682926829268295,0.06666666666666667,0.07692307692307693,0.0410958904109589,0.18181818181818182,0.2354948805460751,0.4857142857142857,0.5,0.4996786632390745,0.049586776859504134,0.6874451273046532,0.0,0.0,1800000.0
0.010836343428730204,0.33333333333333326,0.07926829268292683,0.14222222222222222,0.0,0.15753424657534246,0.0,0.3924914675767918,0.6571428571428571,0.7138728323699421,0.7127249357326477,0.11570247933884298,0.6878841088674276,0.0,0.0,2000000.0
0.33314809669352596,0.625,0.4085365853658537,0.49333333333333335,0.5384615384615385,0.4452054794520548,0.8181818181818182,0.22525597269624573,0.5142857142857142,0.5057803468208092,0.5064267352185089,0.4462809917355372,0.6892010535557507,0.23529411764705882,0.2631578947368421,30000000.0
0.13309252570158378,0.29166666666666674,0.17682926829268295,0.13777777777777778,0.19230769230769232,0.11643835616438356,0.09090909090909091,0.2150170648464164,0.6285714285714286,0.5838150289017341,0.5841902313624677,0.1487603305785124,0.689640035118525,0.23529411764705882,0.21052631578947367,5500000.0
0.04973603778827452,0.25,0.5060975609756098,0.46222222222222226,0.38461538461538464,0.3972602739726027,0.6363636363636364,0.1945392491467577,0.7142857142857143,0.6734104046242775,0.6738431876606683,0.34090909090909094,0.6905179982440738,0.1764705882352941,0.15789473684210525,4500000.0
0.004167824395665463,0.04166666666666674,0.012195121951219513,0.0,0.0,0.0,0.0,0.0034129692832764505,0.0,0.0028901734104046246,0.0032133676092544984,0.002066115702479339,0.6909569798068481,0.0,0.0,800000.0
0.12197832731314255,0.33333333333333326,0.3170731707317073,0.21333333333333335,0.15384615384615385,0.21232876712328766,0.2727272727272727,0.36860068259385664,0.39999999999999997,0.4219653179190751,0.42127249357326474,0.19008264462809918,0.6922739244951712,0.0,0.05263157894736842,20000000.0
0.05529313698249514,0.29166666666666674,0.10975609756097561,0.035555555555555556,0.038461538461538464,0.03424657534246575,0.09090909090909091,0.12286689419795221,0.3142857142857143,0.25722543352601157,0.2583547557840617,0.06404958677685951,0.6927129060579456,0.0,0.0,10000000.0
0.05529313698249514,0.29166666666666674,0.12195121951219512,0.02666666666666667,0.0,0.03424657534246575,0.0,0.12627986348122866,0.2857142857142857,0.2774566473988439,0.27859897172236503,0.05991735537190083,0.69315188762072,0.0,0.0,10000000.0
0.005279244234509586,0.125,0.054878048780487805,0.035555555555555556,0.0,0.0,0.0,0.006825938566552901,0.02857142857142857,0.06358381502890174,0.06330334190231361,0.03512396694214876,0.6935908691834943,0.0,0.0,800000.0
0.1386496248958044,0.45833333333333326,0.06097560975609756,0.07111111111111111,0.0,0.03424657534246575,0.0,0.09897610921501707,0.6,0.5144508670520231,0.5157455012853469,0.05371900826446281,0.6940298507462687,0.0,0.0,8000000.0
0.010836343428730204,0.16666666666666674,0.07926829268292683,0.07555555555555556,0.07692307692307693,0.03424657534246575,0.0,0.034129692832764506,0.11428571428571428,0.2023121387283237,0.2011568123393316,0.07024793388429752,0.6953467954345918,0.11764705882352941,0.10526315789473684,2000000.0
0.027507641011392057,0.29166666666666674,0.01829268292682927,0.05333333333333334,0.0,0.0410958904109589,0.0,0.03754266211604096,0.11428571428571428,0.0953757225433526,0.09511568123393316,0.03512396694214876,0.6957857769973661,0.0,0.0,4500000.0
0.027507641011392057,0.29166666666666674,0.04878048780487805,0.022222222222222223,0.0,0.0136986301369863,0.0,0.05460750853242321,0.19999999999999998,0.1994219653179191,0.19955012853470436,0.0371900826446281,0.6962247585601405,0.0,0.0,4500000.0
